TRADEDATE,fac_TOPEN,fac_THIGH,fac_TLOW,fac_TCLOSE,TVOLUME
2008-12-16 00:00:00.000,866.3738,879.2919,839.6764,874.1246,40333587
2006-04-10 00:00:00.000,388.7855,404.9849,388.7855,404.3849,20038946
2006-06-27 00:00:00.000,437.3796,445.7793,436.7797,443.9793,20926052
2005-02-24 00:00:00.000,400.7813,400.7813,394.1817,397.7815,4987234
2005-08-01 00:00:00.000,355.1835,359.3833,349.1838,355.7834,5332286
2008-12-01 00:00:00.000,763.8902,788.8652,763.8902,785.4204,31861070
2009-01-15 00:00:00.000,862.0598,912.8705,858.6150,887.0346,89501439
2005-06-01 00:00:00.000,360.5832,362.3831,355.7834,356.9834,3859103
2005-12-20 00:00:00.000,359.3833,367.7829,358.7833,365.3830,9381589
2008-12-04 00:00:00.000,859.4841,899.9608,852.5945,861.2066,117416871
2005-10-12 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2009-01-21 00:00:00.000,960.2365,1050.6623,947.3185,1015.3532,82445596
2005-08-02 00:00:00.000,356.3834,361.7832,352.1836,361.1832,6268306
2005-02-25 00:00:00.000,397.7815,405.5811,397.7815,398.3815,5657898
2006-06-28 00:00:00.000,443.9793,443.9793,437.3796,438.5796,19449862
2006-04-11 00:00:00.000,404.3812,421.7804,400.1814,415.1807,31212451
2006-11-13 00:00:00.000,615.5714,632.9705,599.3721,604.7719,22719245
2005-12-21 00:00:00.000,365.3830,372.5827,362.9831,363.5831,11230304
2005-10-13 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2005-02-28 00:00:00.000,398.3815,398.9814,386.3820,388.7819,5158778
2008-12-05 00:00:00.000,857.7538,892.2018,856.8926,887.8958,67229777
2005-08-03 00:00:00.000,362.3831,380.3823,360.5832,365.9830,15543154
2006-06-29 00:00:00.000,437.9796,449.3791,436.1797,448.1791,22213409
2006-04-12 00:00:00.000,415.1845,415.7845,403.1849,404.3849,16022060
2005-03-01 00:00:00.000,388.7819,389.9819,382.7822,383.9821,3363695
2009-01-22 00:00:00.000,1016.2144,1033.4384,981.7664,1015.3532,46940962
2008-12-25 00:00:00.000,884.4510,884.4510,832.7791,842.2523,30683966
2009-01-16 00:00:00.000,890.4794,942.1513,890.4794,914.5929,66437035
2005-08-04 00:00:00.000,365.3830,368.9828,361.1832,362.3831,6846038
2006-11-14 00:00:00.000,608.9717,617.9712,592.7724,603.5719,28472657
2005-10-14 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2005-12-22 00:00:00.000,362.9831,365.3830,360.5832,363.5831,4850985
2008-03-25 00:00:00.000,1721.7397,1837.2706,1697.3132,1814.8246,23801815
2008-12-11 00:00:00.000,949.0496,974.0246,930.1031,931.8255,67510034
2006-04-13 00:00:00.000,402.5813,410.3809,395.9816,397.1815,15297093
2005-08-05 00:00:00.000,362.3831,374.9826,362.3831,373.1826,14919287
2009-01-23 00:00:00.000,997.2680,1027.4100,997.2680,1002.4352,34571254
2005-03-02 00:00:00.000,383.9821,388.1819,381.5822,382.7822,3079848
2006-06-30 00:00:00.000,449.3791,460.7786,448.7791,453.5789,22363506
2009-01-09 00:00:00.000,826.7507,855.1702,826.7507,848.2807,60445727
2006-11-15 00:00:00.000,604.7719,625.7709,597.5722,623.9710,23771158
2005-12-23 00:00:00.000,363.5831,369.5828,363.5831,367.7829,7309066
2009-01-19 00:00:00.000,917.1765,977.4604,917.1765,956.7917,93633487
2008-12-26 00:00:00.000,839.6687,851.7254,831.0567,837.0851,26588139
2005-10-17 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2007-08-20 00:00:00.000,2376.6346,2518.5725,2376.6346,2502.0681,36638584
2005-08-08 00:00:00.000,374.9826,378.5824,370.1828,374.3826,9705430
2009-02-04 00:00:00.000,1035.1608,1132.4762,1035.1608,1123.0030,54095165
2008-12-31 00:00:00.000,822.4447,826.7507,800.9147,814.6939,23226225
2006-11-16 00:00:00.000,624.5709,641.3702,620.3711,624.5709,32976498
2005-03-03 00:00:00.000,382.7822,386.9820,380.9823,386.3820,1779976
2007-03-15 00:00:00.000,1076.9499,1103.9486,1076.9499,1102.1487,14248334
2005-12-26 00:00:00.000,370.7827,376.1825,368.3829,373.7826,15872803
2005-06-02 00:00:00.000,356.9834,361.1832,341.9841,346.7839,7876474
2009-02-11 00:00:00.000,1160.8958,1228.9304,1124.7254,1188.4541,82219311
2009-01-20 00:00:00.000,953.3469,981.7664,949.0409,978.3216,47297473
2009-01-12 00:00:00.000,842.2523,868.0882,832.7791,849.1418,41548041
2005-10-18 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2009-02-05 00:00:00.000,1125.5866,1136.7822,1087.6939,1102.3342,37342847
2006-11-17 00:00:00.000,623.9710,628.7707,609.5716,616.7713,18036400
2006-04-14 00:00:00.000,396.5815,411.5808,394.7816,410.9809,14024835
2009-01-05 00:00:00.000,824.1671,838.8075,818.9999,836.2239,34082718
2008-12-08 00:00:00.000,912.8789,944.7436,905.1281,934.4091,87382862
2009-02-18 00:00:00.000,1222.0409,1282.3248,1179.8421,1205.6781,97747550
2004-11-12 00:00:00.000,422.9803,425.3802,418.7805,420.5804,3597183
2008-12-12 00:00:00.000,917.1850,924.9358,868.9574,881.0143,49130134
2005-03-04 00:00:00.000,386.3820,386.3820,379.7823,381.5822,2176119
2009-07-23 00:00:00.000,1985.0628,2027.2616,1942.0029,1994.5360,54413366
2009-09-07 00:00:00.000,1795.5991,1824.0187,1774.0692,1792.1543,27020890
2007-03-26 00:00:00.000,1139.9470,1159.7460,1110.5483,1149.5465,28182462
2009-07-08 00:00:00.000,1929.0849,1966.1165,1899.8042,1944.5865,37557134
2009-08-24 00:00:00.000,1912.7222,1929.0849,1873.1070,1887.7474,29007610
2007-03-23 00:00:00.000,1178.9451,1184.9449,1136.9471,1162.7459,35862049
2009-06-11 00:00:00.000,1722.3973,1722.3973,1722.3973,1722.3973,0
2009-06-03 00:00:00.000,1591.4951,1726.7033,1591.4951,1718.9525,64689721
2009-07-14 00:00:00.000,1916.1670,1973.8673,1916.1670,1967.8389,28946589
2005-03-18 00:00:00.000,359.9832,362.9831,353.9835,355.7834,3211023
2009-07-06 00:00:00.000,2033.2900,2112.5202,2016.0660,2056.5423,35197421
2009-05-19 00:00:00.000,1534.6560,1565.6591,1534.6560,1540.6843,29211543
2009-03-10 00:00:00.000,1244.4320,1278.8800,1233.2364,1278.8800,25137583
2009-06-22 00:00:00.000,1903.2490,1930.8073,1860.1890,1902.3878,66308628
2005-03-17 00:00:00.000,356.3834,361.7832,355.7834,358.1833,2874931
2009-04-27 00:00:00.000,1304.7159,1330.5519,1292.6591,1304.7159,20666502
2005-03-16 00:00:00.000,359.3833,359.9832,353.9835,355.7834,3200931
2006-01-05 00:00:00.000,377.9824,380.9823,374.3826,379.1824,15385586
2009-03-16 00:00:00.000,1265.9620,1325.3847,1247.0156,1313.3279,41565143
2009-05-20 00:00:00.000,1543.2679,1547.5739,1512.2648,1515.7096,14042095
2005-03-15 00:00:00.000,365.9830,368.9828,357.5834,359.3833,4332940
2009-03-03 00:00:00.000,1154.8674,1202.2333,1149.7002,1163.4793,29564234
2009-05-08 00:00:00.000,1522.5992,1574.2711,1513.9872,1565.6591,57994600
2004-11-16 00:00:00.000,427.7801,434.9798,427.1801,431.9799,5179108
2009-04-23 00:00:00.000,1313.3279,1327.9683,1291.7979,1309.8831,22036413
2009-02-24 00:00:00.000,1290.9367,1290.9367,1290.9367,1290.9367,0
2009-03-30 00:00:00.000,1412.3658,1419.2553,1363.2774,1381.3626,40576759
2009-05-13 00:00:00.000,1549.2963,1567.3815,1520.8768,1536.3784,23391167
2009-02-10 00:00:00.000,1172.0913,1188.4541,1135.0598,1176.3973,53370564
2004-11-15 00:00:00.000,421.1804,431.9799,421.1804,425.9802,3289490
2009-04-21 00:00:00.000,1373.6118,1377.0566,1330.5519,1359.8326,35331689
2009-02-17 00:00:00.000,1235.8200,1297.8263,1195.3437,1236.6812,72735160
2006-12-22 00:00:00.000,788.3633,801.5627,774.5640,780.5637,21685306
2005-03-11 00:00:00.000,365.9830,370.1828,364.7830,367.1829,3626511
2005-03-10 00:00:00.000,376.7825,376.7825,367.7829,369.5828,4114598
2007-03-20 00:00:00.000,1163.9458,1163.9458,1133.9472,1136.3471,25024333
2009-03-19 00:00:00.000,1354.6654,1374.4730,1315.9115,1359.8326,57050540
2009-02-27 00:00:00.000,1188.4541,1188.4541,1188.4541,1188.4541,0
2009-04-01 00:00:00.000,1377.9178,1420.9777,1376.1954,1395.1418,40323901
2009-02-09 00:00:00.000,1158.3122,1209.1229,1158.3122,1184.1481,47428273
2009-03-25 00:00:00.000,1339.1639,1382.2238,1335.7191,1360.6938,48814831
2009-03-05 00:00:00.000,1285.7696,1356.3878,1265.1008,1304.7159,91314310
2005-12-29 00:00:00.000,370.1828,375.5825,368.3829,373.1826,7959788
2009-03-11 00:00:00.000,1326.2459,1333.9967,1261.6560,1262.5172,45120026
2009-02-26 00:00:00.000,1273.7128,1311.6055,1174.6749,1188.4541,87113777
2009-02-13 00:00:00.000,1133.3374,1179.8421,1118.6970,1172.0913,51296009
2009-02-02 00:00:00.000,1012.7696,1032.5772,991.2396,1004.1576,32974937
2008-10-07 00:00:00.000,881.3353,946.6928,871.4327,923.5866,19088611
2005-12-28 00:00:00.000,371.9827,371.9827,367.7829,370.1828,4870747
2009-03-04 00:00:00.000,1169.5077,1279.7412,1169.5077,1277.1576,67897933
2007-08-21 00:00:00.000,2538.3778,2591.8521,2488.8646,2545.6397,33599021
2005-03-07 00:00:00.000,379.7823,382.7822,373.7826,374.3826,3173417
2006-07-03 00:00:00.000,453.5789,491.9771,453.5789,485.9774,32548812
2005-10-19 00:00:00.000,345.5839,345.5839,345.5839,345.5839,0
2007-03-16 00:00:00.000,1102.7487,1110.5483,1076.3499,1082.9496,18641612
2006-04-17 00:00:00.000,410.9809,414.5807,404.9812,409.1810,13342339
2006-11-20 00:00:00.000,618.5712,647.9698,617.3713,644.9700,32719951
2005-12-27 00:00:00.000,373.7826,373.7826,369.5828,371.9827,5593362
2009-11-26 00:00:00.000,2168.4982,2169.3593,2023.8168,2043.6243,42368550
2009-11-19 00:00:00.000,2234.8104,2256.3404,2204.6685,2234.8104,19773121
2009-09-18 00:00:00.000,1861.0502,1862.7726,1731.0092,1765.4572,54450576
2009-11-17 00:00:00.000,2261.5076,2301.9839,2205.5297,2241.7000,33975694
2009-09-23 00:00:00.000,1699.1449,1721.5361,1664.6970,1680.1985,24889864
2009-08-06 00:00:00.000,2129.7442,2131.4666,2028.1228,2066.0155,48538247
2009-10-12 00:00:00.000,1825.7411,1850.7159,1799.9051,1807.6559,24098295
2009-04-30 00:00:00.000,1412.3658,1431.3121,1387.3910,1405.4762,34225411
2004-11-18 00:00:00.000,424.7802,431.9799,422.3803,431.3799,3027150
2009-03-20 00:00:00.000,1334.8579,1349.4983,1291.7979,1320.2175,63737660
2009-04-28 00:00:00.000,1307.2995,1353.8042,1307.2995,1343.4699,37591698
2009-02-03 00:00:00.000,1004.1576,1038.6055,998.9904,1029.1324,36864028
2009-03-26 00:00:00.000,1364.9998,1429.5897,1352.0818,1422.7001,71702777
2005-12-30 00:00:00.000,373.7826,374.3826,367.7829,368.3829,5638929
2007-03-30 00:00:00.000,1132.7473,1139.9470,1114.1482,1132.7473,21638160
2006-01-13 00:00:00.000,374.9826,380.9823,370.7827,372.5827,7996673
2009-04-20 00:00:00.000,1364.9998,1393.4194,1354.6654,1389.9746,32062704
2009-06-08 00:00:00.000,1722.3973,1722.3973,1722.3973,1722.3973,0
2008-12-19 00:00:00.000,903.3974,932.6781,898.2302,906.8422,55108831
2009-03-02 00:00:00.000,1136.7822,1222.9021,1117.8358,1205.6781,59278180
2009-03-27 00:00:00.000,1420.9777,1433.8957,1397.7254,1409.7822,38755129
2009-12-16 00:00:00.000,2144.3846,2191.7505,2133.1890,2140.0786,16009055
2009-08-14 00:00:00.000,1989.3688,2017.7884,1920.4729,1954.9209,30672083
2004-06-21 00:00:00.000,541.1748,545.9746,531.5753,544.7746,1916451
2004-07-14 00:00:00.000,500.9767,503.9765,490.7772,496.7769,2381433
2004-07-06 00:00:00.000,518.3759,525.5755,518.3759,520.7758,2088629
2004-07-13 00:00:00.000,499.1768,503.3766,497.3769,500.9767,1379240
2004-06-25 00:00:00.000,533.9752,545.9746,531.5753,532.1752,3103844
2004-06-02 00:00:00.000,581.9729,602.3720,578.3731,596.3722,16192206
2004-04-16 00:00:00.000,587.9726,595.1723,572.9733,584.9728,6910611
2004-04-27 00:00:00.000,560.9739,566.9736,548.9745,550.7744,5270796
2004-06-01 00:00:00.000,583.1729,587.9726,577.1731,578.9731,9767510
2004-05-31 00:00:00.000,574.7733,593.9724,568.7735,577.1731,14833913
2004-03-19 00:00:00.000,659.9693,671.9687,656.9694,670.1688,14215519
2004-12-07 00:00:00.000,419.9805,423.5803,417.5806,419.9805,1966664
2008-10-10 00:00:00.000,818.6186,827.8611,790.8912,795.5124,15885640
2004-12-03 00:00:00.000,419.9805,423.5803,418.7805,421.1804,2154277
2007-01-11 00:00:00.000,850.7604,886.7587,845.3607,886.7587,40996055
2007-01-09 00:00:00.000,803.3626,832.7612,797.9629,827.9615,47968021
2004-12-02 00:00:00.000,416.3806,419.9805,413.9807,419.9805,2075607
2007-01-05 00:00:00.000,835.7611,835.7611,779.9637,783.5635,53732890
2009-08-07 00:00:00.000,2067.7379,2114.2426,2019.5108,2026.4004,32396098
2009-12-03 00:00:00.000,2084.1007,2098.7411,2041.0408,2062.5707,33920936
2009-11-11 00:00:00.000,2196.9177,2215.8641,2178.8325,2203.8073,19209211
2008-04-01 00:00:00.000,1848.4936,1924.4139,1782.4760,1842.5520,30186231
2007-01-04 00:00:00.000,878.9591,919.1572,829.7614,846.5606,69207082
2009-12-28 00:00:00.000,2004.8704,2004.8704,2004.8704,2004.8704,0
2004-11-29 00:00:00.000,430.7800,431.3799,422.9803,423.5803,2346566
2009-10-23 00:00:00.000,1928.2237,1985.9240,1921.3341,1964.3941,24940865
2009-10-15 00:00:00.000,1847.2711,1883.4414,1829.1859,1844.6875,24515710
2009-12-21 00:00:00.000,2053.9587,2078.9335,1980.7568,2028.9840,17264906
2009-11-06 00:00:00.000,2186.5833,2212.4193,2136.6338,2161.6086,30297501
2009-11-18 00:00:00.000,2244.2836,2256.3404,2208.1133,2222.7537,18193950
2009-12-31 00:00:00.000,2099.6023,2126.2994,2074.6275,2098.7411,21476184
2009-09-25 00:00:00.000,1722.3973,1746.5108,1694.8389,1735.3152,21187026
2009-10-30 00:00:00.000,1963.5329,1977.3121,1914.4446,1935.9745,26040539
2009-11-25 00:00:00.000,2167.6370,2194.3341,2097.0187,2168.4982,30976531
2009-12-18 00:00:00.000,2091.8515,2115.1038,2059.9871,2060.8483,19786271
2009-09-11 00:00:00.000,1768.0408,1892.9146,1768.0408,1877.4130,45181631
2009-09-24 00:00:00.000,1680.1985,1786.9872,1664.6970,1749.9556,48166062
2009-12-08 00:00:00.000,2190.0281,2190.0281,2120.2710,2133.1890,31247399
2004-11-25 00:00:00.000,428.3801,434.3798,428.3801,431.9799,2276763
2009-10-29 00:00:00.000,1860.1890,1947.1701,1851.5771,1912.7222,37312698
2007-03-29 00:00:00.000,1144.1468,1201.1441,1134.5472,1149.5465,58951589
2009-09-30 00:00:00.000,1712.0629,1741.3436,1708.6181,1723.2585,18252247
2009-12-07 00:00:00.000,2159.0250,2221.0313,2144.3846,2183.9997,42171046
2009-11-23 00:00:00.000,2206.3909,2215.8641,2178.8325,2200.3625,25265701
2009-09-09 00:00:00.000,1811.9619,1825.7411,1765.4572,1805.0723,20878620
2009-10-21 00:00:00.000,1928.2237,1985.9240,1915.3058,1948.0313,28999854
2006-01-18 00:00:00.000,368.3829,375.5825,366.5829,373.7826,6711604
2009-12-04 00:00:00.000,2062.5707,2183.1385,2029.8452,2178.8325,79096047
2009-11-03 00:00:00.000,2109.9366,2173.6653,2104.7695,2147.8294,53902663
2007-03-28 00:00:00.000,1135.1472,1162.7459,1082.3496,1144.7467,41538426
2006-01-17 00:00:00.000,365.3830,370.7827,362.9831,368.3829,5454865
2009-11-09 00:00:00.000,2145.2458,2170.2205,2090.9903,2140.9398,32796651
2009-10-27 00:00:00.000,1953.1985,1953.1985,1884.3026,1894.6370,22412900
2009-08-28 00:00:00.000,1731.8704,1749.0944,1643.1670,1650.0566,37559911
2009-09-08 00:00:00.000,1778.3752,1808.5171,1763.7348,1805.0723,33553812
2006-01-16 00:00:00.000,370.7827,370.7827,364.7830,365.3830,9770421
2009-05-26 00:00:00.000,1482.1228,1494.1796,1457.1481,1471.7885,17470400
2009-11-02 00:00:00.000,1886.0250,2129.7442,1877.4130,2129.7442,76286214
2009-09-04 00:00:00.000,1790.4320,1822.2963,1772.3468,1785.2648,28867506
2009-05-25 00:00:00.000,1451.1197,1503.6528,1429.5897,1478.6780,29555529
2009-08-20 00:00:00.000,1792.1543,1857.6054,1766.3184,1856.7442,34439381
2008-03-31 00:00:00.000,1845.1927,1917.1519,1829.3485,1861.6971,21667078
2009-09-28 00:00:00.000,1735.3152,1749.9556,1664.6970,1674.1701,14585959
2009-09-03 00:00:00.000,1712.0629,1797.3215,1692.2553,1778.3752,39437652
2009-10-19 00:00:00.000,1837.7979,1900.6654,1808.5171,1898.9430,34841307
2009-07-09 00:00:00.000,1943.7253,1960.9493,1908.4162,1951.4761,31959323
2009-07-24 00:00:00.000,2009.1764,2014.3436,1937.6969,1954.9209,44827899
2009-07-03 00:00:00.000,1977.3121,2041.9020,1973.0061,2032.4288,37641353
2009-08-13 00:00:00.000,1923.0565,2008.3152,1902.3878,2004.0092,38602862
2009-07-17 00:00:00.000,2028.9840,2045.3467,1980.7568,2021.2332,28419373
2009-07-30 00:00:00.000,2097.8799,2254.6180,2097.8799,2254.6180,187171760
2004-11-22 00:00:00.000,443.9793,446.9792,438.5796,442.7794,4472557
2009-09-02 00:00:00.000,1608.7190,1722.3973,1593.2175,1708.6181,41775683
2006-01-12 00:00:00.000,372.5827,376.7825,371.3827,376.7825,6720529
2009-08-19 00:00:00.000,1858.4666,1889.4698,1761.1512,1789.5708,28151337
2009-08-12 00:00:00.000,1978.1733,2020.3720,1908.4162,1926.5013,36468911
2009-07-02 00:00:00.000,1997.9808,2036.7348,1980.7568,2005.7316,48942898
2009-09-01 00:00:00.000,1566.5203,1659.5298,1566.5203,1636.2774,36158872
2006-12-27 00:00:00.000,793.7631,833.9612,785.9634,821.3618,36787477
2009-09-14 00:00:00.000,1877.4130,1909.2774,1855.0218,1892.9146,29325694
2009-07-29 00:00:00.000,2006.5928,2170.2205,1960.9493,2049.6527,136505866
2009-08-18 00:00:00.000,1830.0471,1864.4950,1800.7663,1846.4099,28147160
2009-08-11 00:00:00.000,1985.0628,2007.4540,1937.6969,1987.6464,24518033
2008-03-28 00:00:00.000,1787.7574,1949.5006,1738.2441,1917.1519,46300692
2009-07-07 00:00:00.000,2047.9303,2047.9303,1946.3089,1962.6717,51727656
2009-07-15 00:00:00.000,1973.0061,2008.3152,1960.9493,1979.0345,28088231
2005-03-21 00:00:00.000,355.7834,359.9832,353.9835,356.3834,1841032
2009-08-03 00:00:00.000,2226.1985,2227.9209,2145.2458,2226.1985,99498401
2008-03-27 00:00:00.000,1804.2618,1872.2599,1782.4760,1816.1449,21298116
2009-06-10 00:00:00.000,1722.3973,1722.3973,1722.3973,1722.3973,0
2004-08-09 00:00:00.000,485.9774,491.9771,481.7776,487.1773,1616402
2006-12-26 00:00:00.000,803.9626,808.7624,784.7635,793.7631,20186167
2009-07-27 00:00:00.000,1965.2553,2027.2616,1963.5329,1989.3688,38186260
2009-04-07 00:00:00.000,1442.5077,1481.2616,1418.3941,1433.8957,32679459
2006-01-09 00:00:00.000,383.9821,386.3820,380.3823,383.3822,11022101
2009-06-23 00:00:00.000,1868.8010,1949.7537,1853.2995,1903.2490,62469766
2009-07-20 00:00:00.000,2021.2332,2039.3184,1976.4509,2039.3184,37751940
2004-08-17 00:00:00.000,485.9774,485.9774,479.9777,484.1775,1160324
2009-06-09 00:00:00.000,1722.3973,1722.3973,1722.3973,1722.3973,0
2004-08-24 00:00:00.000,482.9775,490.1772,482.3776,487.7773,1610465
2008-03-26 00:00:00.000,1828.6883,1912.5307,1815.4848,1841.8918,23280296
2008-10-08 00:00:00.000,878.0345,893.2185,841.7248,871.4327,30044517
2009-07-13 00:00:00.000,1950.6149,1950.6149,1905.8326,1905.8326,27927602
2009-06-15 00:00:00.000,1894.6370,1894.6370,1808.5171,1894.6370,189638193
2009-04-13 00:00:00.000,1436.4793,1451.1197,1420.9777,1441.6465,33386721
2009-04-03 00:00:00.000,1447.6749,1484.7064,1429.5897,1442.5077,60770480
2009-05-15 00:00:00.000,1513.9872,1520.0156,1490.7348,1507.0976,14635163
2009-06-12 00:00:00.000,1722.3973,1722.3973,1722.3973,1722.3973,0
2006-12-25 00:00:00.000,776.3639,827.9615,773.9640,800.9627,38765743
2009-06-05 00:00:00.000,1743.9272,1774.0692,1709.4793,1722.3973,34852859
2009-04-10 00:00:00.000,1420.9777,1432.1733,1399.4478,1430.4509,32964042
2004-11-17 00:00:00.000,432.5799,434.9798,422.9803,424.1803,2656919
2009-05-27 00:00:00.000,1486.4288,1537.2396,1486.4288,1536.3784,34811571
2008-12-22 00:00:00.000,904.2586,911.1482,875.8390,887.0346,34056207
2009-04-16 00:00:00.000,1402.0314,1416.6717,1372.7506,1408.0598,40431865
2009-02-23 00:00:00.000,1160.8958,1290.9367,1154.8674,1290.9367,69336562
2009-04-22 00:00:00.000,1363.2774,1383.9462,1309.0219,1315.0503,35164920
2009-04-02 00:00:00.000,1397.7254,1451.1197,1397.7254,1439.0629,56585358
2009-05-07 00:00:00.000,1484.7064,1555.3247,1482.9840,1545.8515,61011413
2009-04-15 00:00:00.000,1427.8673,1432.1733,1377.9178,1403.7538,42437779
2005-03-14 00:00:00.000,367.1829,370.1828,361.1832,364.7830,3693345
2007-03-21 00:00:00.000,1148.3466,1193.3445,1144.7467,1193.3445,35862050
2006-04-18 00:00:00.000,409.1810,412.7808,403.1812,404.3812,10931109
2004-04-19 00:00:00.000,584.9728,587.9726,557.9740,560.9739,8618927
2004-04-05 00:00:00.000,644.9700,646.7699,631.7706,635.3704,8678689
2004-12-06 00:00:00.000,421.1804,422.9803,416.9806,418.7805,1908971
2007-04-11 00:00:00.000,1219.7432,1277.9405,1219.7432,1277.3406,59411003
2008-04-03 00:00:00.000,1881.5024,1934.3165,1831.9892,1931.6758,23375837
2008-04-02 00:00:00.000,1886.1236,1977.8881,1848.4936,1907.9094,43599162
2008-10-09 00:00:00.000,897.8397,899.8203,848.9867,857.5690,15857376
2009-11-12 00:00:00.000,2205.5297,2230.5045,2158.1638,2166.7758,21303875
2009-11-04 00:00:00.000,2127.1606,2252.0344,2127.1606,2187.4445,49913087
2004-11-24 00:00:00.000,437.9796,439.1796,428.9800,429.5800,3354974
2009-10-14 00:00:00.000,1821.4351,1869.6622,1811.1007,1828.3247,29070153
2009-11-10 00:00:00.000,2154.7190,2239.9776,2152.9966,2221.8925,50208683
2004-11-23 00:00:00.000,442.7794,442.7794,433.7798,436.1797,3386752
2009-06-19 00:00:00.000,1881.7190,1929.0849,1862.7726,1900.6654,57987412
2006-01-11 00:00:00.000,376.7825,380.9823,371.9827,373.7826,9749282
2009-05-22 00:00:00.000,1453.7033,1488.1512,1436.4793,1472.6497,23404076
2009-07-21 00:00:00.000,2025.5392,2066.0155,1975.5897,1976.4509,46959997
2004-07-09 00:00:00.000,512.9761,523.1757,505.7765,506.9764,2320243
2004-06-22 00:00:00.000,544.7746,550.1744,539.9749,546.5746,2473812
2009-06-01 00:00:00.000,1557.9083,1593.2175,1546.7127,1575.9935,30023553
2009-05-21 00:00:00.000,1511.4036,1517.4320,1453.7033,1459.7317,25424045
2004-09-03 00:00:00.000,480.5776,482.9775,478.1777,478.7777,1203302
2006-04-20 00:00:00.000,412.1808,416.9806,404.9812,407.3810,13980110
2009-02-25 00:00:00.000,1240.1260,1376.1954,1190.1765,1304.7159,143462607
2009-02-12 00:00:00.000,1194.4825,1194.4825,1110.0850,1143.6718,55995692
2004-06-08 00:00:00.000,562.7738,568.1736,551.3743,551.9743,4031424
2004-12-01 00:00:00.000,421.7804,421.7804,413.9807,416.3806,3752851
2009-11-24 00:00:00.000,2217.5865,2253.7568,2153.8578,2165.9146,37223596
2009-10-28 00:00:00.000,1887.7474,1903.2490,1845.5487,1884.3026,16509432
2009-09-17 00:00:00.000,1838.6591,1866.2174,1838.6591,1850.7159,22003636
2004-08-04 00:00:00.000,481.1776,497.3769,479.9777,491.3771,3104425
2004-05-19 00:00:00.000,555.5741,560.3739,548.9745,553.1743,3165565
2009-03-09 00:00:00.000,1316.7727,1350.3595,1249.5992,1264.2396,56138189
2006-07-07 00:00:00.000,476.9778,476.9778,454.7788,462.5785,26144709
2004-07-15 00:00:00.000,497.3769,506.9764,496.7769,503.9765,2113052
2004-07-07 00:00:00.000,520.7758,521.9757,511.7762,513.5761,1923263
2004-06-15 00:00:00.000,531.5753,568.1736,527.9754,557.9740,5295282
2004-06-29 00:00:00.000,504.5765,517.7759,503.9765,515.9760,3576755
2005-03-28 00:00:00.000,322.7850,323.9849,314.3854,317.9852,2745045
2004-06-07 00:00:00.000,577.7731,578.9731,562.7738,564.5737,4077004
2004-07-21 00:00:00.000,507.5764,508.7763,502.7766,503.3766,1861981
2004-06-28 00:00:00.000,528.5754,533.9752,502.7766,504.5765,5999953
2004-12-20 00:00:00.000,413.9807,414.5807,410.9809,411.5808,3002280
2004-05-28 00:00:00.000,551.9743,554.9742,547.1745,554.9742,3193031
2004-05-12 00:00:00.000,549.5744,561.5739,547.7745,560.3739,2997941
2004-05-27 00:00:00.000,532.7752,556.7741,531.5753,551.9743,6280757
2004-07-05 00:00:00.000,521.9757,524.3756,515.3760,518.3759,1682130
2004-06-11 00:00:00.000,545.3746,559.7740,539.9749,544.7746,3725591
2004-05-11 00:00:00.000,544.1747,550.7744,539.9749,549.5744,2443107
2004-05-10 00:00:00.000,560.3739,563.9738,542.9747,544.1747,3590924
2004-06-17 00:00:00.000,552.5743,552.5743,536.3750,539.9749,2913721
2004-04-30 00:00:00.000,553.1743,569.3735,552.5743,559.7740,4771468
2006-01-25 00:00:00.000,374.9826,381.5822,373.7826,380.9823,11559852
2004-04-08 00:00:00.000,629.9707,630.5707,622.7710,623.3710,11468470
2004-04-29 00:00:00.000,554.3742,565.1737,551.9743,554.3742,5411255
2004-05-13 00:00:00.000,560.3739,562.7738,554.9742,559.1740,2731366
2004-04-13 00:00:00.000,616.7713,620.9711,592.7724,593.9724,16066004
2004-04-07 00:00:00.000,638.3703,638.9703,628.7707,630.5707,9570810
2006-07-10 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2004-04-28 00:00:00.000,550.1744,559.7740,533.9752,554.3742,6774513
2004-04-09 00:00:00.000,623.3710,631.1706,610.7716,614.3714,11652085
2004-12-21 00:00:00.000,411.5808,416.9806,407.9810,411.5808,2420394
2004-04-02 00:00:00.000,641.9701,644.3700,635.9704,643.7700,8675925
2007-01-10 00:00:00.000,827.3615,853.7603,815.9620,844.7607,44737422
2007-04-06 00:00:00.000,1179.5451,1193.9444,1160.9460,1174.1454,26554073
2006-07-11 00:00:00.000,462.5785,462.5785,462.5785,462.5785,0
2007-04-03 00:00:00.000,1158.5461,1180.7451,1150.1465,1160.9460,25328363
2006-02-06 00:00:00.000,380.9823,388.1819,379.1824,383.9821,10703127
2004-11-30 00:00:00.000,421.7804,425.9802,419.3805,422.9803,2860793
